iso3,gid_id,pop_est,income_group,continent,area_km2,total_pop,, total_vul_pop ,,
PER,PER.4_1,8.872938876,UMC,South America,1.396895227,1588448.478,,,,
PER,PER.7_1,346.8966009,UMC,South America,0.338444464,1199095.365,,,,
PER,PER.11_1,5.893610873,UMC,South America,0.773784303,901749.8105,,,,
PER,PER.13_1,239.9403107,UMC,South America,3.520726329,2124448.361,,,,
PER,PER.14_1,6096.450068,UMC,South America,883.4105154,1343873.015,,,,
PER,PER.16_1,1551.725196,UMC,South America,37.42774074,1067973.905,,,,
PER,PER.15_1,244.0402001,UMC,South America,0.839649895,10788239.99,,,,
PER,PER.21_1,7271.807687,UMC,South America,505.7903936,2030921.116,,,,
PER,PER.25_1,17508.66777,UMC,South America,88.40614314,253071.9472,,,,
PHL,PHL.2_1,25677.95427,LMC,Asia,34.3520348,755250.2435,," 3,197,786.78 ",,
PHL,PHL.4_1,24781.10834,LMC,Asia,61.1900734,552411.3717,,,,
PHL,PHL.5_1,5868.432331,LMC,Asia,7.737678013,1319526.802,,,,
PHL,PHL.6_1,8518.20918,LMC,Asia,20.75394593,570284.3467,,,,
PHL,PHL.8_1,55.37963936,LMC,Asia,0.161013025,241770.969,,,,
PHL,PHL.9_1,10010.10465,LMC,Asia,38.77898326,192375.6465,,,,
PHL,PHL.10_1,32477.84976,LMC,Asia,18.47403533,734589.5843,,,,
PHL,PHL.12_1,514.8834521,LMC,Asia,1.4251665,2843771.273,,,,
PHL,PHL.14_1,5630.538639,LMC,Asia,5.115715721,165865.3234,,,,
PHL,PHL.15_1,53448.48308,LMC,Asia,126.9857292,1167592.942,,,,
PHL,PHL.17_1,442239.7957,LMC,Asia,290.6702505,4032183.373,,,,
PHL,PHL.18_1,43584.89295,LMC,Asia,193.9524975,1296142.842,,,,
PHL,PHL.19_1,69294.03523,LMC,Asia,132.5741449,603372.2521,,,,
PHL,PHL.20_1,299238.1245,LMC,Asia,396.1880845,2250942.066,,,,
PHL,PHL.22_1,109617.93,LMC,Asia,207.740484,779881.8172,,,,
PHL,PHL.23_1,18500.18351,LMC,Asia,30.74568341,253827.3608,,,,
PHL,PHL.24_1,7507.469061,LMC,Asia,2.392528888,4248894.646,,,,
PHL,PHL.25_1,290799.629,LMC,Asia,63.85351559,4825831.029,,,,
PHL,PHL.27_1,1223.408606,LMC,Asia,2.4586069,1380680.681,,,,
PHL,PHL.28_1,2718.968682,LMC,Asia,6.431035511,2678694.327,,,,
PHL,PHL.29_1,50.86677364,LMC,Asia,1.494797056,583436.1002,,,,
PHL,PHL.30_1,83.31287201,LMC,Asia,1.572826353,105962.5062,,,,
PHL,PHL.31_1,27250.15045,LMC,Asia,86.12745463,459729.3123,,,,
PHL,PHL.32_1,2881.642673,LMC,Asia,7.478393874,187206.2883,,,,
PHL,PHL.34_1,1709.397256,LMC,Asia,2.343420597,628138.1006,,,,
PHL,PHL.35_1,771.4103153,LMC,Asia,7.767605124,729385.1403,,,,
PHL,PHL.36_1,100312.769,LMC,Asia,171.8162952,2441314.447,,,,
PHL,PHL.37_1,246.6697413,LMC,Asia,3.946211225,1848940.117,,,,
PHL,PHL.39_1,410.011491,LMC,Asia,2.440439076,796776.7343,,,,
PHL,PHL.41_1,8756.073229,LMC,Asia,9.89691789,1264452.082,,,,
PHL,PHL.42_1,2434.287885,LMC,Asia,7.125980763,691442.1177,,,,
PHL,PHL.43_1,219945.2479,LMC,Asia,200.3530445,1846047.252,,,,
PHL,PHL.44_1,49862.74027,LMC,Asia,62.28475024,991911.2012,,,,
PHL,PHL.45_1,4704.780219,LMC,Asia,14.87258505,204849.2948,,,,
PHL,PHL.46_1,8498.069333,LMC,Asia,27.28782906,876030.6251,,,,
PHL,PHL.47_1,111942.0489,LMC,Asia,13.3323141,13190773,,,,
PHL,PHL.48_1,16841.49261,LMC,Asia,20.05377666,635363.3276,,,,
PHL,PHL.49_1,63449.69137,LMC,Asia,27.08557688,1755522.002,,,,
PHL,PHL.51_1,126719.2355,LMC,Asia,162.7219467,2885041.772,,,,
PHL,PHL.52_1,6613.200643,LMC,Asia,14.57116918,1375047.201,,,,
PHL,PHL.54_1,43522.21401,LMC,Asia,112.5663056,638709.1377,,,,
PHL,PHL.57_1,4196.207991,LMC,Asia,14.62696075,520525.7514,,,,
PHL,PHL.58_1,11612.9799,LMC,Asia,30.71575727,929800.3434,,,,
PHL,PHL.59_1,39846.90028,LMC,Asia,203.3759055,1111480.179,,,,
PHL,PHL.60_1,466795.6119,LMC,Asia,431.0623771,2836814.483,,,,
PHL,PHL.61_1,15627.14178,LMC,Asia,8.29794704,3205640.51,,,,
PHL,PHL.62_1,94316.35532,LMC,Asia,287.5548481,2229863.713,,,,
PHL,PHL.65_1,429.3639939,LMC,Asia,1.61211947,236796.2548,,,,
PHL,PHL.66_1,63491.61747,LMC,Asia,217.7690177,751172.7096,,,,
PHL,PHL.67_1,1334.089267,LMC,Asia,3.192980051,582290.1819,,,,
PHL,PHL.69_1,39072.79884,LMC,Asia,65.47275092,745869.0789,,,,
PHL,PHL.70_1,1412.810811,LMC,Asia,1.152403754,1675467.66,,,,
PHL,PHL.71_1,8314.469243,LMC,Asia,10.13639991,364128.6614,,,,
PHL,PHL.72_1,17383.02259,LMC,Asia,44.4445253,1066972.888,,,,
PHL,PHL.73_1,7439.971214,LMC,Asia,88.19747847,332118.3697,,,,
PHL,PHL.74_1,16525.04352,LMC,Asia,53.00559381,475282.2709,,,,
PHL,PHL.75_1,5019.547786,LMC,Asia,28.32244622,556351.3358,,,,
PHL,PHL.77_1,7003.980882,LMC,Asia,114.8092146,64425.04167,,,,
PHL,PHL.78_1,529.3068029,LMC,Asia,2.773660859,870974.9257,,,,
PHL,PHL.79_1,15645.66122,LMC,Asia,25.26339398,1103761.899,,,,
PHL,PHL.80_1,92819.81032,LMC,Asia,108.3012697,1939069.542,,,,
PHL,PHL.81_1,40257.39491,LMC,Asia,174.561125,690889.6841,,,,
PNG,PNG.1_1,2618.694298,LMC,Oceania,107.1209093,287824.7463,," 28,073.60 ",,
PNG,PNG.2_1,2896.515205,LMC,Oceania,182.2567688,333813.9378,,,,
PNG,PNG.4_1,949.546485,LMC,Oceania,22.46220337,312794.6317,,,,
PNG,PNG.5_1,3906.466282,LMC,Oceania,185.4864323,527531.1545,,,,
PNG,PNG.8_1,6927.134931,LMC,Oceania,2207.53423,136940.8093,,,,
PNG,PNG.11_1,3.494758169,LMC,Oceania,1.926068043,615502.647,,,,
PNG,PNG.12_1,702.7533713,LMC,Oceania,37.67919584,50824.06827,,,,
PNG,PNG.13_1,4539.297297,LMC,Oceania,158.2906741,306688.882,,,,
PNG,PNG.14_1,314.928746,LMC,Oceania,30.38377159,754038.7334,,,,
PNG,PNG.16_1,461.2075339,LMC,Oceania,32.28455972,192559.5163,,,,
PNG,PNG.17_1,285.4235765,LMC,Oceania,27.69986412,222403.99,,,,
PNG,PNG.18_1,252.7754343,LMC,Oceania,14.87239098,270787.9244,,,,
PNG,PNG.20_1,541.2301027,LMC,Oceania,45.80701607,299928.3375,,,,
PNG,PNG.22_1,3674.128983,LMC,Oceania,2381.822262,209386.5264,,,,
RUS,RUS.4_1,42.06442792,UMC,Asia,707.9521748,2511.430882,," 3,458.23 ",,
RUS,RUS.12_1,45.76918134,UMC,Asia,2281.803076,17877.91152,,,,
RUS,RUS.26_1,5.263997661,UMC,Asia,18.7149215,4667.82575,,,,
RUS,RUS.35_1,142.6535318,UMC,Asia,5635.155612,209116.3372,,,,
RUS,RUS.45_1,505.2318099,UMC,Asia,391.3365371,674545.3521,,,,
RUS,RUS.46_1,1259.431145,UMC,Asia,9642.298697,36999.21769,,,,
RUS,RUS.60_1,158.6963795,UMC,Asia,25805.9328,90644.95382,,,,
RUS,RUS.80_1,1299.115388,UMC,Asia,10071.95856,169169.9559,,,,
SDN,SDN.11_1,2845.329814,LIC,Africa,202.4084044,2447432.78,," 2,845.33 ",,
SEN,SEN.3_1,142069.9344,LMC,Africa,1478.858363,927699.309,," 374,372.97 ",,
SEN,SEN.5_1,73639.89437,LMC,Africa,249.6505217,1193257.448,,,,
SEN,SEN.8_1,50.22723049,LMC,Africa,0.679025894,1079850.486,,,,
SEN,SEN.10_1,33816.53384,LMC,Africa,44.22249826,1100284.737,,,,
SEN,SEN.11_1,15749.3964,LMC,Africa,244.7466324,562641.0888,,,,
SEN,SEN.13_1,5711.299492,LMC,Africa,16.40119927,2186007.371,,,,
SEN,SEN.14_1,103335.6876,LMC,Africa,1896.550865,672665.0638,,,,
SLE,SLE.2_1,34985.88224,LIC,Africa,329.7048931,2287711.541,," 66,879.26 ",,
SLE,SLE.3_1,13807.50619,LIC,Africa,339.628536,1582673.117,,,,
SLE,SLE.4_1,18085.86762,LIC,Africa,13.36571458,1353017.577,,,,
SLV,SLV.6_1,3867.859072,LMC,North America,29.76550609,383393.4941,," 12,482.64 ",,
SLV,SLV.7_1,556.3502999,LMC,North America,11.33756308,229748.5414,,,,
SLV,SLV.11_1,295.6521559,LMC,North America,6.623242121,196158.455,,,,
SLV,SLV.13_1,509.5918095,LMC,North America,3.311754659,539534.3373,,,,
SLV,SLV.14_1,7253.191158,LMC,North America,89.46423851,388797.8974,,,,
SOM,SOM.1_1,1.557922599,LIC,Africa,0.52771701,453586.8384,," 8,254.20 ",,
SOM,SOM.3_1,2871.588074,LIC,Africa,0.478493068,1314394.877,,,,
SOM,SOM.4_1,1370.483476,LIC,Africa,144.7079399,568870.6545,,,,
SOM,SOM.6_1,720.7222057,LIC,Africa,28.29205878,511657.2353,,,,
SOM,SOM.9_1,17.47878162,LIC,Africa,1.668870167,357482.4648,,,,
SOM,SOM.10_1,1715.901393,LIC,Africa,46.88833921,565795.6962,,,,
SOM,SOM.11_1,904.6336855,LIC,Africa,79.95395411,521439.8942,,,,
SOM,SOM.12_1,1.528545802,LIC,Africa,0.688419642,186768.3731,,,,
SOM,SOM.13_1,63.21981094,LIC,Africa,7.591511881,400285.5481,,,,
SOM,SOM.15_1,251.3604063,LIC,Africa,4.592267133,1351209.335,,,,
SOM,SOM.18_1,335.7303854,LIC,Africa,29.52234729,1042786.031,,,,
TGO,TGO.3_1,531.4108405,LIC,Africa,2.2834442,3939944.771,, 531.41 ,,
THA,THA.3_1,272454.0456,UMC,Asia,123.053266,11285641.71,," 2,352,447.35 ",,
THA,THA.6_1,178294.9782,UMC,Asia,593.9205489,872588.149,,,,
THA,THA.9_1,45363.59649,UMC,Asia,417.0543932,510563.2582,,,,
THA,THA.12_1,14936.77961,UMC,Asia,28.23239851,2303380.029,,,,
THA,THA.13_1,6405.895564,UMC,Asia,50.56781429,488071.0803,,,,
THA,THA.18_1,4192.995576,UMC,Asia,85.97554528,374862.5211,,,,
THA,THA.27_1,8641.870017,UMC,Asia,14.11703152,1181634.096,,,,
THA,THA.31_1,16300.53988,UMC,Asia,151.620565,1443619.158,,,,
THA,THA.33_1,49.47254233,UMC,Asia,0.548377153,679959.8873,,,,
THA,THA.38_1,4192.142729,UMC,Asia,4.505692052,619014.7982,,,,
THA,THA.39_1,9037.234725,UMC,Asia,169.2780837,272985.0295,,,,
THA,THA.40_1,10520.75523,UMC,Asia,122.6450199,472242.0446,,,,
THA,THA.43_1,72119.50961,UMC,Asia,361.5277539,514804.9055,,,,
THA,THA.48_1,8541.36545,UMC,Asia,10.98851476,1056799.803,,,,
THA,THA.49_1,5329.815849,UMC,Asia,27.01502851,752545.7468,,,,
THA,THA.50_1,5579.278682,UMC,Asia,37.65695212,478373.377,,,,
THA,THA.51_1,18417.92957,UMC,Asia,159.4392259,369153.344,,,,
THA,THA.52_1,297.0092868,UMC,Asia,1.503721794,840810.7183,,,,
THA,THA.53_1,32282.14597,UMC,Asia,81.72603849,1281888.001,,,,
THA,THA.57_1,904380.3586,UMC,Asia,377.0364545,3365210.362,,,,
THA,THA.58_1,590211.6205,UMC,Asia,486.3238981,1761673.026,,,,
THA,THA.59_1,31199.99166,UMC,Asia,155.1997596,174055.0855,,,,
THA,THA.61_1,30294.40604,UMC,Asia,309.4252656,296224.326,,,,
THA,THA.64_1,12082.1013,UMC,Asia,100.9397487,1717939.718,,,,
THA,THA.67_1,33335.85778,UMC,Asia,124.3387515,1169571.221,,,,
THA,THA.70_1,12730.05296,UMC,Asia,187.5776005,590890.8114,,,,
THA,THA.71_1,25255.60491,UMC,Asia,213.9739233,271701.2729,,,,
TLS,TLS.2_1,34.54645138,LMC,Asia,1.777791801,73382.79162,," 2,172.63 ",,
TLS,TLS.6_1,785.2184879,LMC,Asia,13.31449943,76263.88906,,,,
TLS,TLS.7_1,64.83641265,LMC,Asia,0.806517642,381846.0095,,,,
TLS,TLS.11_1,37.69444787,LMC,Asia,3.807127793,59635.35869,,,,
TLS,TLS.12_1,59.48805965,LMC,Asia,1.34376074,58630.70448,,,,
TLS,TLS.13_1,1190.844125,LMC,Asia,16.99951804,89177.60234,,,,
TUN,TUN.1_1,24875.73686,LMC,Africa,64.71215764,781541.6714,," 129,702.48 ",,
TUN,TUN.3_1,13110.18534,LMC,Africa,7.08647299,787575.3741,,,,
TUN,TUN.4_1,841.0957945,LMC,Africa,5.27700046,587976.7432,,,,
TUN,TUN.5_1,3905.13943,LMC,Africa,47.77484519,394129.6492,,,,
TUN,TUN.12_1,7792.429186,LMC,Africa,29.23388529,445815.7334,,,,
TUN,TUN.14_1,19086.07298,LMC,Africa,263.9662311,496303.5392,,,,
TUN,TUN.15_1,4299.221591,LMC,Africa,9.626911397,612407.2589,,,,
TUN,TUN.16_1,7231.727054,LMC,Africa,33.79297314,854140.3083,,,,
TUN,TUN.17_1,20642.31405,LMC,Africa,272.7315889,1020169.471,,,,
TUN,TUN.20_1,1587.044755,LMC,Africa,38.14138755,772565.8128,,,,
TUN,TUN.23_1,26331.50893,LMC,Africa,16.78499124,1426716.152,,,,
TUR,TUR.1_1,3920.636153,UMC,Europe,88.27492741,1937638.642,," 33,030.16 ",,
TUR,TUR.8_1,3037.05927,UMC,Europe,13.26061781,2070302.435,,,,
TUR,TUR.11_1,66.3908018,UMC,Europe,1.717537221,1057376.156,,,,
TUR,TUR.12_1,34.68989351,UMC,Europe,0.907550896,1224584.914,,,,
TUR,TUR.21_1,528.8694546,UMC,Europe,35.96919547,3278957.872,,,,
TUR,TUR.22_1,164.3224154,UMC,Europe,9.986856756,489536.1281,,,,
TUR,TUR.28_1,78.538633,UMC,Europe,8.067184437,381328.0616,,,,
TUR,TUR.40_1,438.333919,UMC,Europe,1.062514986,15481838.11,,,,
TUR,TUR.41_1,23156.25948,UMC,Europe,150.8156494,4196246.48,,,,
TUR,TUR.52_1,87.68288443,UMC,Europe,1.315874475,1907997.753,,,,
TUR,TUR.58_1,357.382054,UMC,Europe,54.93947145,1535042.622,,,,
TUR,TUR.59_1,845.7067813,UMC,Europe,15.97625069,927820.7947,,,,
TUR,TUR.73_1,313.5058471,UMC,Europe,1.093726836,1074769.256,,,,
TUR,TUR.79_1,0.783659321,UMC,Europe,0.60809944,236770.9899,,,,
TZA,TZA.2_1,5758.03026,LMC,Africa,8.523855518,6848342.292,," 38,610.72 ",,
TZA,TZA.10_1,23.16690477,LMC,Africa,3.004470612,931922.8255,,,,
TZA,TZA.15_1,1384.952317,LMC,Africa,21.53332318,1400062.588,,,,
TZA,TZA.20_1,11834.16207,LMC,Africa,269.2234103,1374599.062,,,,
TZA,TZA.27_1,8521.653773,LMC,Africa,103.0561509,2471715.15,,,,
TZA,TZA.28_1,1786.889743,LMC,Africa,6.450286993,217346.3315,,,,
TZA,TZA.29_1,1929.627052,LMC,Africa,28.04466256,133860.8055,,,,
TZA,TZA.30_1,7372.233201,LMC,Africa,11.27021468,829928.7743,,,,
VEN,VEN.2_1,840.6481693,UMC,South America,7.811527952,1773393.357,," 112,164.94 ",,
VEN,VEN.7_1,539.0836254,UMC,South America,1.327343183,2796204.138,,,,
VEN,VEN.9_1,14066.72944,UMC,South America,1475.730371,434854.9868,,,,
VEN,VEN.12_1,1288.64732,UMC,South America,124.7142274,1036220.95,,,,
VEN,VEN.15_1,396.9418476,UMC,South America,4.281407787,975524.9485,,,,
VEN,VEN.16_1,296.3266017,UMC,South America,2.969721673,3223909.552,,,,
VEN,VEN.17_1,5.853814038,UMC,South America,1.473155638,1146398.301,,,,
VEN,VEN.20_1,2808.709287,UMC,South America,14.0750608,988028.1749,,,,
VEN,VEN.22_1,941.1283636,UMC,South America,38.37545858,780170.8596,,,,
VEN,VEN.23_1,172.9251658,UMC,South America,0.608257364,475924.4707,,,,
VEN,VEN.25_1,90807.94608,UMC,South America,726.3512897,4460088.807,,,,
VNM,VNM.1_1,79982.9551,LMC,Asia,107.0842023,2333009.539,," 14,911,170.87 ",,
VNM,VNM.2_1,511095.8893,LMC,Asia,1603.986145,1041633.321,,,,
VNM,VNM.3_1,90347.8418,LMC,Asia,174.7499413,1696377.275,,,,
VNM,VNM.5_1,161155.3442,LMC,Asia,248.1467959,1237030.539,,,,
VNM,VNM.6_1,490037.6349,LMC,Asia,1469.616988,1231871.052,,,,
VNM,VNM.7_1,157447.7656,LMC,Asia,244.4041825,1271593.847,,,,
VNM,VNM.8_1,283.0371586,LMC,Asia,4.091968518,1512863.235,,,,
VNM,VNM.9_1,85809.16961,LMC,Asia,35.49428174,3572322.85,,,,
VNM,VNM.11_1,7725.21141,LMC,Asia,6.956126701,1301946.621,,,,
VNM,VNM.12_1,62890.75973,LMC,Asia,57.18547335,1558613.719,,,,
VNM,VNM.13_1,946605.0227,LMC,Asia,4010.999497,1321892.431,,,,
VNM,VNM.17_1,120062.1169,LMC,Asia,332.5013704,3308454.3,,,,
VNM,VNM.18_1,74445.0743,LMC,Asia,120.5966124,1911504.775,,,,
VNM,VNM.19_1,21471.6933,LMC,Asia,7.46095734,1192566.037,,,,
VNM,VNM.22_1,1181411.825,LMC,Asia,1318.562974,1869493.433,,,,
VNM,VNM.23_1,1407483.093,LMC,Asia,1225.277296,2084724.819,,,,
VNM,VNM.24_1,14107.7599,LMC,Asia,53.48771858,746887.2689,,,,
VNM,VNM.25_1,1263009.514,LMC,Asia,1086.920542,10826688.01,,,,
VNM,VNM.27_1,632.9893127,LMC,Asia,1.192094115,8638357.239,,,,
VNM,VNM.28_1,304054.0676,LMC,Asia,369.8524565,833101.7639,,,,
VNM,VNM.29_1,424203.5095,LMC,Asia,825.6095907,1201348.797,,,,
VNM,VNM.31_1,159719.2146,LMC,Asia,173.8502572,1314171.554,,,,
VNM,VNM.32_1,37973.57765,LMC,Asia,81.97923167,1272461.005,,,,
VNM,VNM.33_1,202958.9027,LMC,Asia,1037.231707,1805398.158,,,,
VNM,VNM.39_1,486219.4332,LMC,Asia,940.3397223,1712097.441,,,,
VNM,VNM.40_1,1474365.914,LMC,Asia,1656.073243,1821150.679,,,,
VNM,VNM.41_1,351427.3546,LMC,Asia,433.5042502,2990645.665,,,,
VNM,VNM.42_1,554805.0001,LMC,Asia,712.1020899,958573.5005,,,,
VNM,VNM.43_1,9981.39314,LMC,Asia,11.86731156,632250.6466,,,,
VNM,VNM.45_1,17866.84811,LMC,Asia,35.78403092,948295.3223,,,,
VNM,VNM.46_1,126578.8709,LMC,Asia,353.6113391,904314.2519,,,,
VNM,VNM.47_1,24522.33068,LMC,Asia,62.72171235,1486204.085,,,,
VNM,VNM.48_1,15988.28591,LMC,Asia,23.27346498,1227970.103,,,,
VNM,VNM.49_1,254142.1348,LMC,Asia,755.4061134,1254307.414,,,,
VNM,VNM.50_1,30016.78733,LMC,Asia,139.0027573,632160.3832,,,,
VNM,VNM.51_1,334210.9955,LMC,Asia,983.2159777,1463273.102,,,,
VNM,VNM.53_1,15506.58535,LMC,Asia,66.33930184,1216362.169,,,,
VNM,VNM.54_1,174041.5807,LMC,Asia,418.3076086,1129614.95,,,,
VNM,VNM.55_1,1587321.957,LMC,Asia,1792.046571,1862725.447,,,,
VNM,VNM.57_1,635699.7982,LMC,Asia,842.0135435,3346535.172,,,,
VNM,VNM.58_1,300032.6043,LMC,Asia,686.2104413,1797617.669,,,,
VNM,VNM.59_1,285308.1633,LMC,Asia,967.0101404,1061750.88,,,,
VNM,VNM.61_1,428220.8679,LMC,Asia,709.6269188,1090714.667,,,,
YEM,YEM.1.1_1,14903.57012,LIC,Asia,45.14318714,109972.454,," 108,316.55 ",,
YEM,YEM.1.2_1,12531.65066,LIC,Asia,3.608869794,221798.9174,,,,
YEM,YEM.1.4_1,20583.27081,LIC,Asia,4.416431017,211178.7621,,,,
YEM,YEM.1.8_1,43733.53372,LIC,Asia,37.37378518,119417.9765,,,,
YEM,YEM.2.5_1,2457.43512,LIC,Asia,23.42755542,185397.7877,,,,
YEM,YEM.2.11_1,137.9908061,LIC,Asia,0.757587608,45251.95107,,,,
YEM,YEM.5.2_1,30.92655013,LIC,Asia,0.671919742,112750.8518,,,,
YEM,YEM.5.11_1,4783.607308,LIC,Asia,3.502680253,147984.5934,,,,
YEM,YEM.5.12_1,208.7664147,LIC,Asia,3.256041386,65577.24517,,,,
YEM,YEM.5.14_1,154.4200728,LIC,Asia,2.418814655,171281.2657,,,,
YEM,YEM.5.15_1,3.448446465,LIC,Asia,0.629438682,9234.93332,,,,
YEM,YEM.5.17_1,1.359417207,LIC,Asia,0.62259434,110370.0184,,,,
YEM,YEM.5.25_1,19.19059928,LIC,Asia,0.854837585,2871.250627,,,,
YEM,YEM.7.1_1,97.68497933,LIC,Asia,2.684926777,43145.26413,,,,
YEM,YEM.7.2_1,357.0282061,LIC,Asia,21.91437072,17297.22722,,,,
YEM,YEM.7.5_1,43.71113949,LIC,Asia,2.176863551,17833.59772,,,,
YEM,YEM.7.7_1,757.5068318,LIC,Asia,5.349980523,18061.98244,,,,
YEM,YEM.7.8_1,87.6207772,LIC,Asia,7.364468084,18499.0828,,,,
YEM,YEM.12.12_1,539.0407639,LIC,Asia,24.40989824,30037.10908,,,,
YEM,YEM.12.18_1,1.627129438,LIC,Asia,0.505325639,52638.87089,,,,
YEM,YEM.12.20_1,1.381785414,LIC,Asia,0.085135515,15275.8634,,,,
YEM,YEM.13.1_1,79.20304981,LIC,Asia,1.548696074,218745.5065,,,,
YEM,YEM.13.24_1,53.81712118,LIC,Asia,1.747495642,26733.90947,,,,
YEM,YEM.15.3_1,1754.392732,LIC,Asia,31.79428176,73723.31359,,,,
YEM,YEM.15.12_1,51.76261771,LIC,Asia,0.469422481,178079.9605,,,,
YEM,YEM.20.16_1,66.2199961,LIC,Asia,5.384143975,36004.45975,,,,
YEM,YEM.21.1_1,1437.396263,LIC,Asia,21.95969451,45053.73328,,,,
YEM,YEM.21.11_1,3438.986616,LIC,Asia,43.87840872,56228.04492,,,,
ZAF,ZAF.1_1,12.17028017,UMC,Africa,0.958378379,6881483.964,, 637.95 ,,
ZAF,ZAF.4_1,64.2307702,UMC,Africa,6.179344299,11005255.56,,,,
ZAF,ZAF.8_1,0.188012008,UMC,Africa,8.374112914,1381195.068,,,,
ZAF,ZAF.9_1,561.3594744,UMC,Africa,10.57942379,7328802.907,,,,
,,,,,,,,,,
,,,,,,,world total," 181,465,955.10 ",,
